code;name
8121;Operador convertidor acero
8121;Operador convertidor acero Martín – Siemens
8121;Operador convertidor acero procedimiento bessemer
8121;Operador convertidor acero procedimiento oxígeno LD
8121;Operador convertidor metales no ferrosos
8121;Operador horno afino
8121;Operador horno afino metales no ferrosos 
8121;Operador horno caliza
8121;Operador horno cubilote primera fusión metales
8121;Operador horno de pudelar
8121;Operador horno primera fusión metales
8121;Refinador metales primera fusión
8122;Operadores de hornos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación
8122;Ayudante tren laminación
8122;Cucharero horno segunda fusión
8122;Operador control central laminación metales
8122;Operador control tren laminación
8122;Operador cuchara de colada metales 
8122;Operador horno crisol
8122;Operador horno cubilote fundición
8122;Operador horno segunda fusión metales
8122;Operador laminadora acero en  caliente
8122;Operador laminadora acero en frío
8122;Operador laminadora acero tren continuo
8122;Operador laminadora metales
8122;Operador laminadora metales no ferrosos
8122;Operador laminadora tubos sin soldadura
8122;Operador máquina centrífuga fundición
8122;Operador máquina centrifugadora colada
8122;Operador máquina colada continua tubos y varillas 
8122;Operador máquina colar a presión metales ferrosos
8122;Operador máquina corrugadora metal
8122;Operador tren laminación
8123;Operadores de instalaciones de tratamiento térmico de metales 
8123;Operador equipo cementación
8123;Operador horno recocido metales
8123;Operador horno templado metales
8123;Operador instalaciones tratamiento térmico metales
8123;Recocedor metales
8123;Templador metales
8123;Templador revenido metales
8124;Operadores de máquinas trefiladoras y estiradoras de metales 
8124;Operador estiradora forja
8124;Operador máquina curvadora forja
8124;Operador máquina estiradora metales
8124;Operador máquina estiradora tubos sin soldadura
8124;Operador máquina extrusora metales
8124;Operador máquina trefiladora alambre
8124;Operador prensa caliente forja
8124;Operador prensa extrusora metales
8124;Operador prensa forja 
8124;Operador prensa fría forja
8131;Operadores de mezcladoras, de hornos de vidriería  y máquinas afines
8131;Fundidor vidrio
8131;Hornero recocido vidrio
8131;Operador horno fabricación vidrio
8131;Operador horno fundición vidrio
8131;Operador horno recocido vidrio
8131;Operador horno temple vidrio
8131;Operador instalaciones arenado vidrio
8131;Operador máquina acabado vidrio
8131;Operador máquina cortadora vidrio
8131;Operador máquina curvadora vidrio
8131;Operador máquina estiradora tubos vidrio
8131;Operador máquina estiradora vidrio plano
8131;Operador máquina fabricación artículos vidrio
8131;Operador máquina fabricación botellas 
8131;Operador máquina fabricación vidrio
8131;Operador máquina grabado al ácido vidrio
8131;Operador máquina grabado vidrio
8131;Operador máquina laminadora vidrio
8131;Operador máquina mezcladora materiales vidrio
8131;Operador máquina moldeadora vidrio
8131;Operador máquina moldeo y acabado vidrio
8131;Operador máquina perforadora vidrio
8131;Operador máquina pintura decorativa vidrio
8131;Operador máquina prensado vidrio
8131;Operador máquina prensado y soplado vidrio 
8131;Operador máquina pulidora vidrio óptico
8131;Operador máquina pulidora vidrio plano
8131;Operador máquina sopladora vidrio
8131;Operador máquina templado vidrio
8131;Operador prensa estampar vidrio
8131;Operador prensa moldear vidrio
8131;Operador torno soplado vidrio
8131;Operador túnel recocido vidrio
8131;Pulidor cristales
8131;Templador vidrio
8132;Operadores de mezcladoras, de  hornos de cerámica y máqinas afines
8132;Hornero cerámica
8132;Hornero loza y porcelana
8132;Hornero productos arcilla
8132;Hornero tejas y ladrillo
8132;Macerador arcillas
8132;Operador corte arcilla
8132;Operador filtro prensa pasta arcilla
8132;Operador horno cerámica y porcelana
8132;Operador horno decoración productos arcilla
8132;Operador horno loza abizcochada
8132;Operador horno loza y porcelana
8132;Operador horno productos arcilla
8132;Operador horno secado loza y porcelana
8132;Operador horno tejas y ladrillo
8132;Operador horno vidriar loza y porcelana 
8132;Operador horno vidriar tejas
8132;Operador máquina fabricación cerámica
8132;Operador máquina fabricación loza y porcelana
8132;Operador máquina grabado chorro arena cerámica
8132;Operador máquina mezcladora materiales arcilla
8132;Operador máquina mezcladora materiales barbotín
8132;Operador máquina moldeadora extrusión pasta arcilla
8132;Operador máquina perforadora cerámica
8132;Operador máquina pintura decorativa cerámica
8132;Operador máquina productos arcilla
8132;Operador máquina pulidora cerámica
8132;Operador máquina trituradora arcilla
8132;Operador máquina trituradora pasta arcilla
8132;Operador prensa arcilla
8132;Operador prensa moldeado cerámica
8132;Operador prensa moldeado loza y porcelana
8132;Preparador lechada arcilla
8132;Preparador pasta arcilla
8139;Operadores de instalaciones de vidriería, cerámica y afines, no clasificados bajo otros epígrafes 
8139;Moldeador fibra vidrio
8139;Operador máquina mezcladora materiales abrasivos
8139;Operador máquina mezcladora materiales frita esmalte
8139;Operador máquina producción fibra vidrio
8141;Operadores de instalaciones de procesamiento de la madera 
8141;Aserrador aserradero
8141;Aserrador cantos
8141;Aserrador trabajo de la madera
8141;Cepillador aserradero 
8141;Operador aserradero
8141;Operador descortezadora aserradero
8141;Operador instalaciones aserradero
8141;Operador máquina aserradero
8141;Operador máquina aserradora madera
8141;Operador máquina cepilladora aserradero
8141;Operador máquina cortadora chapas madera contrachapado
8141;Operador máquina descortezadora madera
8141;Operador máquina encolado y contrachapado
8141;Operador máquina fresadora madera
8141;Operador máquina impregnadora madera
8141;Operador máquina intercaladora chapas madera
8141;Operador máquina intercaladora contrachapado
8141;Operador máquina intercaladora encoladora contrachapado
8141;Operador máquina perforadora madera
8141;Operador máquina procesamiento madera
8141;Operador máquina secadora madera
8141;Operador planeadora aserradero
8141;Operador prensa contrachapado madera
8141;Operador sierra aserradero
8141;Operador sierra cinta trabajo de la madera aserradero
8141;Operador sierra circular aserradero 
8141;Operador sierra sinfín aserradero 
8142;Operadores de instalaciones para la preparación de pasta o pulpa de papel 
8142;Operador calandria pulpa papel 
8142;Operador caldera pasta papel
8142;Operador control central producción pulpa papel
8142;Operador digestor pulpa papel
8142;Operador equipo batidor pulpa papel
8142;Operador instalaciones fabricación pasta papel
8142;Operador máquina astilladora madera preparación pasta papel
8142;Operador máquina batidora pulpa papel
8142;Operador máquina blanqueadora pasta para papel
8142;Operador máquina desfibradora pulpa papel
8142;Operador máquina lejiadora pasta papel
8142;Operador máquina molino pulpa papel
8142;Operador máquina producción pulpa papel
8142;Operador máquina refinación pulpa o pasta papel
8142;Operador máquina tamizadora pasta papel
8142;Operador máquina trituradora pulpa o pasta papel
8142;Operador planta blanqueo pulpa papel 
8142;Operador trituradora madera pulpa papel
8142;Refinador pasta papel
8143;Operadores de instalaciones para la fabricación de papel 
8143;Bobinador papel
8143;Clasificador papel
8143;Operador control central fabricación papel
8143;Operador control máquinas fabricación papel 
8143;Operador equipo fabricación papel y cartón 
8143;Operador instalaciones fabricación cartón
8143;Operador máquina acabado papel
8143;Operador máquina calandria satinadora papel
8143;Operador máquina fabricación cartón
8143;Operador máquina fabricación papel
8143;Operador máquina glaseado papel
8143;Operador máquina laminado papel 
8143;Operador máquina revestimiento papel
8143;Operador máquina satinado papel
8143;Operador máquina secado y terminación papel
8143;Operador parafinadora cartón
8143;Operador parafinadora papel
8143;Satinador calandrador papel
8151;Operadores de instalaciones quebrantadoras, trituradoras y mezcladoras de sustancias químicas 
8151;Operador máquina batidora tratamientos químicos
8151;Operador máquina granuladora procesamiento químico
8151;Operador máquina mezcladora tratamientos químicos 
8151;Operador máquina moledora trituradora tratamientos químicos
8151;Operador máquina pulverizadora tratamientos químicos
8151;Operador máquina quebrantadora tratamientos químicos
8151;Operador máquina trituradora procesamiento químico
8152;Operadores de instalaciones de tratamiento químico térmico 
8152;Cargador horno tratamientos químico
8152;Operador calcinadora tratamientos químicos
8152;Operador caldera tratamientos químicos
8152;Operador control central producción cemento
8152;Operador horno autoclave procesamiento químico
8152;Operador horno calcinación tratamiento químico 
8152;Operador horno fabricación cal
8152;Operador horno retorta tratamientos químico 
8152;Operador horno tratamientos químicos
8152;Operador instalaciones producción cemento
8152;Operadores instalaciones tratamiento químico térmico 
8152;Operador marmita tratamientos químicos 
8152;Pulverizador deshidratador tratamiento químico 
8152;Tostador tratamiento químico
8153;Operadores de equipos de filtración y separación de sustancias químicas 
8153;Operador filtro prensa sustancias químicas
8153;Operador filtro tambor giratorio químicos
8153;Operador instalaciones deshidratación petróleo crudo
8153;Operador instalaciones tratamiento petróleo crudo
8153;Operador separadora centrifuga procesamiento químico
8154;Operadores de equipos de destilación y de reacción química (excepto petróleo y gas natural) 
8154;Destilador glicerina
8154;Destilador perfumes y esencias
8154;Destilador procesamiento químico 
8154;Destilador productos químicos excepto petróleo
8154;Operador alambique procesos químicos excepto petróleo y gas natural
8154;Operador alambique trementina
8154;Operador autoclave procesos químicos excepto petróleo y gas
8154;Operador máquina evaporadora procesamiento químico excepto petroleo y gas natural
8154;Operador maquina reacción procesos químicos excepto petróleo y gas natural
8154;Operador planta oxígeno
8155;Operadores de instalaciones de refinación de petróleo y gas natural 
8155;Bombero refinación petróleo
8155;Destilador petróleo
8155;Operador destilería refinación petróleo y gas natural
8155;Operador desulfurizadora
8155;Operador estación bombeo refinación petróleo y gas
8155;Operador instalaciones desulfuramiento petróleo y gas natural
8155;Operador instalaciones separación parafina
8155;Operador máquina control refinación gas natural
8155;Operador máquina control refinación petróleo 
8155;Operador máquina regulación presión gas
8155;Operador máquina tratamientos químicos gas y petróleo
8155;Operador planta licuefacción petróleo 
8155;Operador planta regasificación y licuefacción gas
8155;Operador preparación gas propano
8155;Operador reactor petróleo
8155;Operador refinería petróleo
8155;Operador sistema bombeo servicios pozos petróleo
8155;Operador tanques mezcladores refinación petróleo y gas natural etilo
8159;Operadores de instalaciones de tratamientos químicos, no clasificados bajo otros epígrafes 
8159;Blanqueador productos químicos
8159;Operador coquería
8159;Operador fabricación abonos artificiales
8159;Operador horno coque
8159;Operador instalaciones producción coque
8159;Operador instalaciones producción fibras sintéticas
8159;Operador instalaciones tratamiento desechos radiactivos
8159;Operador instalaciones tratamiento látex caucho
8159;Operador máquina licuefacción gases
8159;Operador máquina producción gas hulla
8159;Operador preparación pintura y barnices
8159;Operador retorta producción gas hulla
8161;Operadores de instalaciones de producción de energía 
8161;Operador control distribución energía 
8161;Operador estación diesel
8161;Operador estación generación energía eléctrica
8161;Operador instalaciones central hidroeléctrica producción energía eléctrica
8161;Operador instalaciones central producción energía eléctrica
8161;Operador instalaciones producción energía eléctrica 
8161;Operador planta energía eléctrica 
8161;Operador planta generación y distribución energía
8161;Operador reactor nuclear producción energía eléctrica
8161;Operador rectificador  sistemas energía eléctrica
8161;Operador sistemas energía eléctrica 
8161;Operador subestaciones energía
8161;Operador turbinas producción energía eléctrica
8162;Operadores de máquinas de vapor y calderas 
8162;Calderista
8162;Fogonero buque
8162;Fogonero máquina vapor
8162;Operador caldera buque
8162;Operador planta vapor
8163;Operadores de incineradores
8163;Operador horno crematorio
8163;Operador incinerador eliminación residuos
8163;Operador instalaciones incineración 
8163;Operador instalaciones incineración residuos
8163;Operador planta sanitaria
8163;Operador planta tratamiento desechos sólidos
8164;Operadores de instalaciones de tratamiento de agua y afines 
8164;Operador canal desenlodamiento
8164;Operador estación bombeo agua
8164;Operador estanque decantación
8164;Operador instalaciones abastecimiento agua
8164;Operador instalaciones depuración agua
8164;Operador instalaciones estación bombeo agua
8164;Operador instalaciones filtración agua
8164;Operador instalaciones tratamiento agua
8164;Operador instalaciones tratamiento aguas servidas
8164;Operador máquina producción hielo
8164;Operador planta filtración agua
8164;Operador planta tratamiento agua
8164;Operador planta tratamiento aguas residuales 
8164;Operador planta tratamiento desechos líquidos
8164;Operador válvulas desagüe embalses
8165;Operadores de instalaciones de refrigeración, calefacción y ventilación
8165;Operador instalaciones calefacción
8165;Operador instalaciones refrigeración
8165;Operador instalaciones ventilación
8170;Operadores de cadenas de montaje automatizadas e instalaciones mecánicas y de robots industriales
8170;Operador atracciones mecánicas
8170;Operador cadena montaje automatizada
8170;Operador juegos mecánicos 
8170;Operador robot industrial
8211;Operadores de máquinas herramientas y afines 
8211;Afilador muela de afilar herramientas
8211;Cortador oxiacetileno fabricación metálica
8211;Cortador trabajo metal
8211;Doblador lámina metal
8211;Grabador metal aguafuerte
8211;Mandrilador metales
8211;Operador cepilladora metales
8211;Operador cizalla metales 
8211;Operador escopleadora metales
8211;Operador esmeriladora metales
8211;Operador fresadora metales
8211;Operador máquina acuñación moneda
8211;Operador máquina curvadora metales
8211;Operador máquina dobladora metales
8211;Operador máquina escopleadora metales
8211;Operador máquina esmeriladora metales 
8211;Operador máquina estampado metales
8211;Operador máquina fabricación agujas
8211;Operador máquina fabricación cables metálicos
8211;Operador máquina fabricación clavos metal
8211;Operador máquina fabricación joyas
8211;Operador máquina fabricación productos metal
8211;Operador máquina fabricación remaches
8211;Operador máquina fabricación tornillos
8211;Operador máquina fabricación tubos metal
8211;Operador máquina fabricación tuercas
8211;Operador máquina forja metales
8211;Operador máquina fresadora metales
8211;Operador máquina función múltiple mecanizado metal
8211;Operador máquina grabado metales
8211;Operador máquina lapidadora metales
8211;Operador máquina mandriladora metales
8211;Operador máquina oxicortadora metal
8211;Operador máquina pulidora metales
8211;Operador máquina ranuradora metales
8211;Operador máquina rectificadora máquinas herramientas
8211;Operador máquina rectificadora metales
8211;Operador máquina remachadora metales
8211;Operador máquina taladradora metales
8211;Operador máquina tallar engranajes
8211;Operador máquina trabajo metal 
8211;Operador máquina transferencia automática fabricación componentes
8211;Operador máquinas herramientas
8211;Operador máquinas herramientas control numérico 
8211;Operador martinete fragua metales
8211;Operador prensa mecánica forja
8211;Operador prensa mecánica metales
8211;Operador prensa vertical metal
8211;Operador roscadora 
8211;Operador sierra mecánica metales
8211;Operador sierra metal 
8211;Operador taladradora radial metales
8211;Operador torno automático metales
8211;Operador torno metales
8211;Operador torno revólver metales
8211;Operador torno universal metales
8211;Tornero fresador metal
8211;Tornero metal
8211;Tornero torno embutir metalurgia
8211;Tornero torno torre metalurgia
8211;Troquelador acabador forja
8212;Operadores de máquinas para fabricar productos de cemento y otros productos minerales 
8212;Fabricante bloques concreto 
8212;Fabricante planchas concreto prevaciado
8212;Grabador a máquina inscripciones piedra
8212;Operador corte productos concreto
8212;Operador instalaciones mezcladora hormigón
8212;Operador máquina corte productos piedra
8212;Operador máquina escultura mecánica piedra
8212;Operador máquina fabricación aglomerados piedra artificial
8212;Operador máquina fabricación papel  esmeril
8212;Operador máquina fabricación piedra artificial
8212;Operador máquina fabricación tela esmeril
8212;Operador máquina fabricación tubos cemento
8212;Operador máquina grabado productos piedra
8212;Operador máquina productos concreto
8212;Operador máquina productos de amianto cemento
8212;Operador máquina productos piedra
8212;Operador máquina productos prefabricados homigón
8212;Operador máquina pulidora piedra
8221;Operadores de máquinas para fabricar productos farmacéuticos y cosméticos 
8221;Operador alambique perfumería
8221;Operador instalaciones fabricación productos farmacéuticos 
8221;Operador instalaciones moldeo compactación productos farmacéuticos
8221;Operador instalaciones moldeo y compactación productos cosméticos
8221;Operador máquina capsuladora productos farmacéuticos 
8221;Operador máquina empacadora productos farmacéuticos 
8221;Operador máquina encapsuladora productos farmacéuticos 
8221;Operador máquina fabricación cosméticos y perfúmes
8221;Operador máquina fabricación detergentes
8221;Operador máquina fabricación jabón
8222;Operadores de máquinas para fabricar municiones y explosivos 
8222;Fabricante juegos pirotécnicos artificiales
8222;Operador máquina fabricación balas
8222;Operador máquina fabricación cerillas o fósforos
8222;Operador máquina fabricación explosivos
8222;Operador máquina fabricación municiones
8222;Operador máquina fabricación productos pirotecnia
8223;Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales 
8223;Anodizador
8223;Cromador
8223;Decapador metales
8223;Electroplateador
8223;Galvanizador
8223;Limpiador metales chorro arena
8223;Metalizador baño caliente
8223;Metalizador pistola 
8223;Niquelador
8223;Operador máquina bruñidora metales
8223;Operador máquina enchapado metales
8223;Operador máquina galvanizadora baño caliente
8223;Operador máquina galvanizadora metales
8223;Operador máquina galvanoplastia
8223;Operador máquina pulidora metalurgia
8223;Operador máquina recubridora alambres
8223;Operador máquina recubridora metales
8223;Pavonador metales
8223;Plateador metal
8223;Pulverizador metal pistola
8223;Revestidor baño caliente metales
8229;Operadores de máquinas para fabricar productos químicos, no clasificados bajo otros epígrafes 
8229;Operador máquina fabricación lápices mina plomo
8229;Operador máquina fabricación linóleo
8229;Operador máquina producción gas cloro
8229;Operador máquina producción gas halógeno
8229;Operador máquina producción hidrógeno 
8229;Operador máquina producción plomo
8231;Operadores de máquinas para fabricar productos de caucho 
8231;Calandrador caucho
8231;Cementador caucho
8231;Extrusor caucho
8231;Operador calandria caucho
8231;Operador máquina amasadora mezcladora caucho
8231;Operador máquina cortadora caucho 
8231;Operador máquina extrusora caucho
8231;Operador máquina fabricación mangueras caucho
8231;Operador máquina fabricación neumáticos
8231;Operador máquina fabricación sellos caucho
8231;Operador máquina lustradora caucho
8231;Operador máquina mezcladora caucho
8231;Operador máquina moldeadora caucho
8231;Operador máquina moldeadora neumáticos
8231;Operador máquina procesamiento caucho 
8231;Operador máquina producción productos caucho
8231;Operador máquina productos caucho
8231;Operador máquina recauchutadora neumáticos
8231;Operador máquina tratamiento caucho
8231;Operador máquina vulcanización neumáticos
8231;Operador máquina vulcanización productos caucho
8231;Operador prensa caucho
8231;Operador prensa estampadora caucho
8231;Operador prensa moldeo caucho
8231;Prensista fundición goma
8231;Pulidor productos caucho
8232;Operadores de máquinas para fabricar productos de plástico 
8232;Alimentador máquina corte plástico
8232;Moldeador plásticos 
8232;Moldeador resinas plástico 
8232;Molinero pigmentador plástico
8232;Operador máquina acabado productos plástico
8232;Operador máquina amoladora material plástico
8232;Operador máquina cortadora productos material plástico
8232;Operador máquina estiradora material plástico
8232;Operador máquina extrusora material plástico
8232;Operador máquina fabricación bolsas celofán procesamiento plástico
8232;Operador máquina fabricación bolsas plástico
8232;Operador máquina fabricación productos material plástico
8232;Operador máquina grabado al ácido material plástico
8232;Operador máquina inyectora plástico
8232;Operador máquina laminado material plástico
8232;Operador maquina mezcladora plástico
8232;Operador máquina moldeadora objetos de material plástico
8232;Operador máquina moldeadora plástico inyección
8232;Operador máquina moldeadora plástico por compresión
8232;Operador máquina procesamiento plástico
8232;Operador máquina producción bolsas plásticas
8232;Operador máquina pulidora plástico
8232;Operador máquina selladora plástico
8232;Operador máquina taladradora objetos material plástico
8232;Operador máquina talla material plástico
8232;Operador máquina termoformadora plástico
8232;Operador prensa troqueladora plásticos
8232;Prensista moldeador discos fonográficos
8232;Pulidor productos plásticos 
8240;Operadores de máquinas para fabricar productos de madera 
8240;Operador máquina carpintería mecánica
8240;Operador máquina cepilladora madera 
8240;Operador máquina control numérico fabricación productos madera
8240;Operador máquina curvadora madera
8240;Operador máquina fabricación juguetes madera
8240;Operador máquina grabado madera
8240;Operador máquina labra madera
8240;Operador máquina marcadora madera
8240;Operador máquina molduradora madera
8240;Operador máquina pintura madera
8240;Operador máquina pulidora madera
8240;Operador máquina talla madera
8240;Operador máquina trabajo productos madera
8240;Operador sierra caladora madera
8240;Operador sierra circular productos madera
8240;Operador sierra sinfín productos madera
8240;Operador torno trabajo madera 
8251;Operadores de máquinas de imprenta, reproducción fotográfica y afines
8251;Auxiliar fotocopiado
8251;Operador cámara impresión
8251;Operador cámara separación color impresión
8251;Operador impresora flexográfica
8251;Operador impresora láser
8251;Operador impresora multilith
8251;Operador máquina ampliación fotografías
8251;Operador máquina fotocopiadora
8251;Operador máquina fundición tipos imprenta
8251;Operador máquina imprenta
8251;Operador máquina imprenta fototipia
8251;Operador máquina imprenta prensa offset
8251;Operador máquina impresión offset
8251;Operador máquina impresión plásticos
8251;Operador máquina impresión screen 
8251;Operador máquina impresión textiles
8251;Operador máquina impresión y acabado 
8251;Operador máquina litrografía
8251;Operador máquina procesamiento fotográfico y películas
8251;Operador máquina revelado fotográfico
8251;Operador máquina tipográfica
8251;Operador prensa cilíndrica automática
8251;Operador prensa flexográfica 
8251;Operador prensa impresión papeles pintados
8251;Operador prensa litográfica imprenta
8251;Operador prensa rotativa
8251;Operador prensa rotograbado
8251;Operador prensa tipográfica
8251;Operador rotativa litográfica
8251;Tipógrafo operador prensa rotograbadora
8252;Operadores de máquinas de encuadernación 
8252;Estampador oro hoja
8252;Operador encoladora encuadernación
8252;Operador estampación y repujado encuadernación
8252;Operador máquina encuadernación y acabado
8252;Operador máquina encuadernadora
8252;Operador máquina estampadora encuadernación
8252;Operador máquina guillotinadora encuadernación
8252;Operador máquina laminadora encuadernación 
8252;Troquelador encuadernación 
8253;Operadores de máquinas para fabricar productos de papel y afines
8253;Confeccionador bolsas y sobres papel
8253;Encolador cajas cartón
8253;Operador corrugadora papel 
8253;Operador fabricación empaques papel
8253;Operador máquina corrugadora cartón
8253;Operador máquina cortadora cajas cartón
8253;Operador máquina fabricación artículos cartón
8253;Operador máquina fabricación artículos papel
8253;Operador máquina fabricación bolsas papel
8253;Operador máquina fabricación bolsas politeno
8253;Operador máquina fabricación cajas cartón
8253;Operador máquina fabricación productos papel
8253;Operador máquina fabricación sobres papel
8253;Operador máquina forradora cartón
8253;Operador máquina plegadora cajas cartón
8253;Operador máquina plegadora productos papel 
8253;Prensista troquelador artículos papel
8261;Operadores de máquinas de preparación de fibras, hilado y devanado 
8261;Devanador fibras textiles 
8261;Encanillador textiles
8261;Operador cardas
8261;Operador continua hilados
8261;Operador continuas fibras textiles
8261;Operador de abridora y mezcladora textiles
8261;Operador engomadora hilados
8261;Operador hilatura 
8261;Operador máquina acondicionadora fibras
8261;Operador máquina banco estiraje fibras textiles
8261;Operador máquina bobinadora hilo e hilaza
8261;Operador máquina devanadara hilos 
8261;Operador máquina devanadora troquilones hilo e hilaza
8261;Operador máquina doblaje hilo e hilaza
8261;Operador máquina hilado fibras sintéticas
8261;Operador máquina hilado fibras textiles
8261;Operador máquina hilado hilo e hilaza
8261;Operador máquina lavadora fibras textiles
8261;Operador máquina mechera en fino fibras textiles
8261;Operador máquina mezcladora fibras textiles
8261;Operador máquina napadora cinta
8261;Operador máquina napadora fibras textiles
8261;Operador máquina napadora mechas textiles
8261;Operador máquina peinadora fibras textiles
8261;Operador máquina preparación fibras textiles
8261;Operador máquina retorcedora hilos e hilaza
8261;Operador máquina rotores textiles
8261;Operador mechera textiles
8261;Operador reunidora fibras textiles
8261;Operador reunidora mechas algodón
8261;Ovillador hilo e hilaza
8261;Peinador fibras textiles
8261;Plegador hilos
8262;Operadores de telares y otras máquinas tejedoras 
8262;Enlazador cartones jacquard
8262;Operador enrolladora tela
8262;Operador máquina automática textiles
8262;Operador máquina bordadora textiles
8262;Operador máquina fabricación alfombras
8262;Operador máquina fabricación mallas y redes
8262;Operador máquina fabricación paños
8262;Operador máquina ganchillera
8262;Operador máquina pasadora hilos urdimbre
8262;Operador máquina tejedora
8262;Operador máquina tejedora alfombras
8262;Operador máquina tejedora calcetería
8262;Operador máquina tejedora encajes
8262;Operador máquina tejedora género de punto
8262;Operador máquina tejedora tejido punto 
8262;Operador máquina urdido sobre plegadora tejidos
8262;Operador máquina urdidora 
8262;Operador telar
8262;Operador telar calcetería
8262;Operador telar fabricación encajes
8262;Operador telar jacquard
8262;Operador telar tejido alfombras
8262;Operador telar tejidos
8262;Operador urdido
8262;Operador urdiembre textiles
8262;Picador cartones jacquard
8262;Tejedor telar jacquard
8262;Tejedor telar mecánico
8262;Urdidor textiles
8263;Operadores de máquinas para coser 
8263;Cosedor confección en serie prendas de vestir
8263;Costurero confección serie
8263;Empretinador confección
8263;Operador fileteadora confección
8263;Operador máquina acolchado 
8263;Operador máquina basteadora
8263;Operador máquina bordadora confección
8263;Operador máquina confección ropa
8263;Operador máquina coser artículos textiles
8263;Operador máquina coser collarín
8263;Operador máquina coser cuero
8263;Operador máquina coser doble aguja
8263;Operador máquina coser pieles
8263;Operador máquina coser prendas cuero
8263;Operador máquina coser prendas vestir
8263;Operador máquina coser tapicería muebles
8263;Operador máquina dobladilladora
8263;Operador máquina ojaladora
8263;Operador máquina plana
8263;Operador máquina plana bordadora
8263;Operador máquina plana collarín
8263;Operador máquina plana confección
8263;Operador máquina plana fileteadora 
8263;Operador máquina zigzagueadora
8264;Operadores de máquinas de blanqueo, teñido y tintura 
8264;Aderezador seda
8264;Auxiliar lavanderia
8264;Batanero productos textiles
8264;Clasificador ropa lavandería
8264;Desmanchador lavandería
8264;Lavador cortinas
8264;Mercerizador productos textiles
8264;Mezclador tinturas textiles
8264;Operador calandria productos textiles
8264;Operador calandria tejidos
8264;Operador calandria textiles
8264;Operador centrífuga textiles
8264;Operador equipo lavandería 
8264;Operador equipo limpieza alfombras
8264;Operador estampado textiles
8264;Operador lavado en seco 
8264;Operador línea acabado textiles 
8264;Operador línea blanqueado textiles 
8264;Operador línea blanqueo textiles 
8264;Operador línea tinturado textiles 
8264;Operador máquina blanqueadora productos textiles
8264;Operador máquina calandra satinadora textiles
8264;Operador máquina desgomadora seda
8264;Operador máquina encogedora productos textiles
8264;Operador máquina estiradora textiles
8264;Operador máquina impermeabilizadora textiles
8264;Operador máquina lavado seco 
8264;Operador máquina lavadora textiles
8264;Operador máquina lavandería
8264;Operador máquina limpieza en seco 
8264;Operador máquina planchado lavandería
8264;Operador máquina plegadora textiles
8264;Operador máquina secado productos textiles
8264;Operador máquina texturizado textiles
8264;Operador máquina tintura hilos e hilados
8264;Operador máquina tintura textiles
8264;Operador máquina tintura y acabado textiles
8264;Operador prensa planchado al vapor textiles
8264;Operador prensa planchado textiles
8264;Operador secadora hilados y tejidos
8264;Polimerizador textiles
8264;Prensista lavandería 
8264;Teñidor textiles
8264;Tintorero fibras 
8264;Tintorero hilos
8264;Tintorero lavandería 
8264;Tintorero textiles 
8264;Tundidor textiles
8265;Operadores de máquinas de tratamiento de pieles y cueros 
8265;Descarnador cueros
8265;Descarnador pieles
8265;Igualador pelo y pieles
8265;Operador máquina adobadora preparación cueros
8265;Operador máquina curtiduría
8265;Operador máquina depilación cueros
8265;Operador máquina descarne cueros
8265;Operador máquina descarne pellejos
8265;Operador máquina desvenadora pieles y cueros
8265;Operador máquina estirado cueros
8265;Operador máquina estirado pieles
8265;Operador máquina lavadora cueros
8265;Operador máquina mezcladora fieltros
8265;Operador máquina preparación cueros
8265;Operador máquina templadora pieles y cueros
8265;Operador máquina tintura cueros
8265;Operador máquina tintura pieles
8265;Operador máquina tratamiento pellejos
8265;Operador máquina tratamiento pieles y cueros
8265;Operador máquina zurrado e igualación pelambres y pieles
8265;Pintador máquina o rodillo pieles y cueros
8265;Teñidor cuero
8266;Operadores de máquinas para la fabricación de calzado y afines 
8266;Cortador suelas a máquina
8266;Montador puntas a máquina fabricación calzado
8266;Operador máquina coser calzado
8266;Operador máquina desbastadora fabricación calzado
8266;Operador máquina fabricación calzado
8266;Operador máquina marroquinería
8266;Operador máquina montaje calzado
8266;Operador máquina pegadora partes calzado
8266;Operador máquina pegadora suelas 
8266;Operador máquina repujado calzado
8266;Operador máquina ribeteadora calzado
8266;Operador prearmado artículos marroquinería
8266;Operador prearmado calzado
8266;Pulidor calzado fabricación
8266;Vulcanizador calzado
8267;Patronistas, cortadores de tela, cuero y afines
8267;Cortador confección serie
8267;Cortador patrones
8267;Cortador pieles
8267;Cortador tapicería
8267;Cortador velámenes
8267;Extendedor tela corte confección
8267;Operador máquina cortadora cuero
8267;Operador máquina cortadora tela
8267;Operador máquina corte prendas vestir
8267;Operador máquina corte productos textiles
8267;Operador trazo y corte confección
8267;Patronista
8267;Patronista productos cuero
8267;Patronista productos piel
8267;Patronista productos textiles
8267;Patronista sombrero
8267;Patronista tapicero
8267;Trazador prendas vestir
8267;Trazador ropa lencería
8269;Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero, no clasificados bajo otros epígrafes 
8269;Acabador y adornador sombreros
8269;Operador máquina fabricación colchones
8269;Operador máquina fabricación conos fieltro sombreros
8269;Operador máquina fabricación pasamanería
8269;Operador máquina fabricación sombrereros fieltro
